,Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM
1880,15,2755.75,1,310724,1052513704,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301015026,
1881,15,2755.75,1,310724,1052513704,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301015027,
1882,15,2755.75,1,310724,1052513704,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301015028,
1883,15,2755.75,1,310724,1052513704,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301015029,
1884,15,2755.75,1,310724,1052513704,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301015030,
1885,15,2755.75,1,310724,1052513704,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301015031,
1886,15,2755.75,1,310724,1052513704,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301015033,
1887,15,2755.75,1,310724,1052513704,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301015034,
1888,15,2755.75,1,310724,1052513705,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015047,
1889,15,2755.75,1,310724,1052513705,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015048,
1890,15,2755.75,1,310724,1052513705,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015172,
1891,15,2755.75,1,310724,1052513705,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015173,
1892,15,2755.75,1,310724,1052513705,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015174,
1893,15,2755.75,1,310724,1052513705,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015175,
1894,15,2755.75,1,310724,1052513705,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015177,
1895,15,2755.75,1,310724,1052513705,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015178,
1896,15,2755.75,1,310724,1052513706,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015255,
1897,15,2755.75,1,310724,1052513706,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015256,
1898,15,2755.75,1,310724,1052513706,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015257,
1899,15,2755.75,1,310724,1052513706,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015258,
1900,15,2755.75,1,310724,1052513706,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015259,
1901,15,2755.75,1,310724,1052513706,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015260,
1902,15,2755.75,1,310724,1052513706,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015261,
1903,15,2755.75,1,310724,1052513706,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015262,
1904,15,2755.75,1,310724,1052513707,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015334,
1905,15,2755.75,1,310724,1052513707,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015335,
1906,15,2755.75,1,310724,1052513707,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015336,
1907,15,2755.75,1,310724,1052513707,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015337,
1908,15,2755.75,1,310724,1052513707,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015338,
1909,15,2755.75,1,310724,1052513707,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015339,
1910,15,2755.75,1,310724,1052513707,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015340,
1911,15,2755.75,1,310724,1052513707,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015341,
1912,15,2755.75,1,310724,1052513708,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015476,
1913,15,2755.75,1,310724,1052513708,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015477,
1914,15,2755.75,1,310724,1052513708,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015478,
1915,15,2755.75,1,310724,1052513708,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015479,
1916,15,2755.75,1,310724,1052513708,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015480,
1917,15,2755.75,1,310724,1052513708,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015481,
1918,15,2755.75,1,310724,1052513708,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015482,
1919,15,2755.75,1,310724,1052513708,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015483,
1920,15,2755.75,1,310724,1052513709,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301015549,
1921,15,2755.75,1,310724,1052513709,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301015553,
1922,15,2755.75,1,310724,1052513709,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301015556,
1923,15,2755.75,1,310724,1052513709,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015548,
1924,15,2755.75,1,310724,1052513709,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015551,
1925,15,2755.75,1,310724,1052513709,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015552,
1926,15,2755.75,1,310724,1052513709,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015554,
1927,15,2755.75,1,310724,1052513709,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015555,
1928,15,2755.75,1,310724,1052513710,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015584,
1929,15,2755.75,1,310724,1052513710,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015585,
1930,15,2755.75,1,310724,1052513710,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015586,
1931,15,2755.75,1,310724,1052513710,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015765,
1932,15,1818.795,1,310724,1052513710,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301015766,
1933,15,2755.75,1,310726,1022513752,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016102,
1934,15,2755.75,1,310726,1022513752,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016103,
1935,15,2755.75,1,310726,1022513752,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016104,
1936,15,2755.75,1,310726,1022513752,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016105,
1937,15,2755.75,1,310726,1022513752,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016106,
1938,15,2755.75,1,310726,1022513752,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016107,
1939,15,2755.75,1,310726,1022513752,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016108,
1940,15,2755.75,1,310726,1022513752,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016109,
1941,15,2755.75,1,310726,1022513753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016219,
1942,15,2755.75,1,310726,1022513753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016220,
1943,15,2755.75,1,310726,1022513753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016221,
1944,15,2755.75,1,310726,1022513753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016222,
1945,15,2755.75,1,310726,1022513753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016223,
1946,15,2755.75,1,310726,1022513753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016224,
1947,15,2755.75,1,310726,1022513753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016225,
1948,15,2755.75,1,310726,1022513753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016226,
1949,15,2755.75,1,310726,1022513754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016289,
1950,15,2755.75,1,310726,1022513754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016290,
1951,15,2755.75,1,310726,1022513754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016292,
1952,15,2755.75,1,310726,1022513754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016293,
1953,15,2755.75,1,310726,1022513754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016294,
1954,15,2755.75,1,310726,1022513754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016295,
1955,15,2755.75,1,310726,1022513754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016296,
1956,15,2755.75,1,310726,1022513754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016297,
1957,15,2755.75,1,310726,1022513755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016345,
1958,15,2755.75,1,310726,1022513755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016346,
1959,15,2755.75,1,310726,1022513755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016347,
1960,15,2755.75,1,310726,1022513755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016348,
1961,15,2755.75,1,310726,1022513755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016349,
1962,15,2755.75,1,310726,1022513755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016350,
1963,15,2755.75,1,310726,1022513755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016351,
1964,15,2755.75,1,310726,1022513755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016352,
1965,15,2755.75,1,310726,1022513756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016447,
1966,15,2755.75,1,310726,1022513756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016448,
1967,15,2755.75,1,310726,1022513756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016449,
1968,15,2755.75,1,310726,1022513756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016451,
1969,15,2755.75,1,310726,1022513756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016452,
1970,15,2755.75,1,310726,1022513756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016453,
1971,15,2755.75,1,310726,1022513756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016457,
1972,15,2755.75,1,310726,1022513756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016458,
1973,15,2755.75,1,310726,1022513757,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016536,
1974,15,2755.75,1,310726,1022513757,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016585,
1975,15,2755.75,1,310726,1022513757,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016586,
1976,15,2755.75,1,310726,1022513757,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016587,
1977,15,2755.75,1,310726,1022513757,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016588,
1978,15,2755.75,1,310726,1022513757,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016593,
1979,15,2755.75,1,310726,1022513757,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016609,
1980,15,2755.75,1,310726,1022513757,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016714,
1981,15,2755.75,1,310726,1022513758,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016719,
1982,15,2755.75,1,310726,1022513758,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016720,
1983,15,2755.75,1,310726,1022513758,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016721,
1984,15,2755.75,1,310726,1022513758,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016722,
1985,15,2755.75,1,310726,1022513758,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016746,
1986,15,2755.75,1,310726,1022513758,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016747,
1987,15,2755.75,1,310726,1022513758,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016748,
1988,15,2755.75,1,310726,1022513758,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016749,
1989,15,2755.75,1,310726,1022513759,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016758,
1990,15,2755.75,1,310726,1022513759,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016759,
1991,15,2755.75,1,310726,1022513759,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016760,
1992,15,2755.75,1,310726,1022513759,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016772,
1993,15,2755.75,1,310726,1022513759,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016790,
1994,15,2755.75,1,310726,1022513759,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016791,
1995,15,2755.75,1,310726,1022513759,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016793,
1996,15,2755.75,1,310726,1022513759,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016794,
1997,15,2755.75,1,310726,1022513760,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016810,
1998,15,2755.75,1,310726,1022513760,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016812,
1999,15,2755.75,1,310726,1022513760,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016813,
2000,15,2755.75,1,310726,1022513760,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016817,
2001,15,2755.75,1,310726,1022513760,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016856,
2002,15,2755.75,1,310726,1022513760,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016857,
2003,15,2755.75,1,310726,1022513760,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016858,
2004,15,2755.75,1,310726,1022513760,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016859,
2005,15,2755.75,1,310726,1022513761,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016882,
2006,15,2755.75,1,310726,1022513761,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016883,
2007,15,2755.75,1,310726,1022513761,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016884,
2008,15,2755.75,1,310726,1022513761,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016885,
2009,15,2755.75,1,310726,1022513761,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016909,
2010,15,2755.75,1,310726,1022513761,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016910,
2011,15,2755.75,1,310726,1022513761,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016911,
2012,15,2755.75,1,310726,1022513761,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016912,
2013,15,2755.75,1,310726,1022513764,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301017052,
2014,15,2755.75,1,310726,1022513764,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301017053,
2015,15,2755.75,1,310726,1022513764,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301017054,
2016,15,2755.75,1,310726,1022513764,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301017056,
2017,15,2755.75,1,310726,1022513764,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301017057,
2018,15,2755.75,1,310726,1022513764,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301017058,
2019,15,2755.75,1,310726,1022513764,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301017059,
2020,15,2755.75,1,310726,1022513764,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301017061,
2021,16,2755.75,1,310724,1012513601,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301014689,
2022,16,2755.75,1,310724,1012513601,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301014691,
2023,16,2755.75,1,310724,1012513601,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301014692,
2024,16,2755.75,1,310724,1012513601,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301014693,
2025,16,2755.75,1,310724,1012513601,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301014720,
2026,16,2755.75,1,310724,1012513601,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301014721,
2027,16,2755.75,1,310724,1012513601,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301014732,
2028,16,2755.75,1,310724,1012513601,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301014733,
2029,16,2755.75,1,310724,1052513602,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301013271,
2030,16,2755.75,1,310724,1052513610,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID002,301014150,
2031,16,2755.75,1,310724,1052513612,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014347,
2032,16,2755.75,1,310724,1052513613,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014374,
2033,16,2755.75,1,310724,1052513613,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014375,
2034,16,2755.75,1,310724,1052513613,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014376,
2035,16,2755.75,1,310724,1052513613,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014415,
2036,16,2755.75,1,310724,1052513613,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014417,
2037,16,2755.75,1,310724,1052513613,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301018139,
2038,16,2755.75,1,310724,1052513613,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301018140,
2039,16,2755.75,1,310724,1052513613,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301018141,
2040,16,2755.75,1,310724,1052513614,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014440,
2041,16,2755.75,1,310724,1052513614,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014441,
2042,16,2755.75,1,310724,1052513614,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014443,
2043,16,2755.75,1,310724,1052513614,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014445,
2044,16,2755.75,1,310724,1052513614,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014475,
2045,16,2755.75,1,310724,1052513614,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014476,
2046,16,2755.75,1,310724,1052513614,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014477,
2047,16,2755.75,1,310724,1052513614,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014478,
2048,16,2755.75,1,310724,1052513615,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014534,
2049,16,2755.75,1,310724,1052513615,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014535,
2050,16,2755.75,1,310724,1052513615,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014536,
2051,16,2755.75,1,310724,1052513615,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014537,
2052,16,2755.75,1,310724,1052513615,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014550,
2053,16,2755.75,1,310724,1052513615,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014551,
2054,16,2755.75,1,310724,1052513615,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014552,
2055,16,2755.75,1,310724,1052513615,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014553,
2056,16,2755.75,1,310724,1052513616,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014570,
2057,16,2755.75,1,310724,1052513616,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014571,
2058,16,2755.75,1,310724,1052513616,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014572,
2059,16,2755.75,1,310724,1052513616,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014573,
2060,16,2755.75,1,310724,1052513616,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014605,
2061,16,2755.75,1,310724,1052513616,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301014606,
