Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM,JOINER
9,2755.75,1,310002,1002514303,102,WA001,9999A,WA001,301023343,,WA001310002WA0011029999A1002514303301023343
9,2755.75,1,310002,1002514303,102,WA001,9999A,WA001,301023364,,WA001310002WA0011029999A1002514303301023364
9,2755.75,1,310002,1002514303,102,WA001,9999A,WA001,301023379,,WA001310002WA0011029999A1002514303301023379
9,1157.415,0,310002,1002514303,102,WA001,9999A,WA001,301023737,,WA001310002WA0011029999A1002514303301023737
9,2755.75,1,310015,1002514301,101,WA001,9999A-9999E,WA001,301024011,,WA001310015WA0011019999A-9999E1002514301301024011
9,2755.75,1,310015,1002514301,101,WA001,9999A-9999E,WA001,301024022,,WA001310015WA0011019999A-9999E1002514301301024022
9,2755.75,1,310015,1002514301,101,WA001,9999A-9999E,WA001,301024023,,WA001310015WA0011019999A-9999E1002514301301024023
9,2755.75,1,310015,1002514301,101,WA001,9999A-9999E,WA001,301024024,,WA001310015WA0011019999A-9999E1002514301301024024
9,2755.75,1,310015,1002514301,101,WA001,9999A-9999E,WA001,301024049,,WA001310015WA0011019999A-9999E1002514301301024049
9,2755.75,1,310015,1002514301,101,WA001,9999A-9999E,WA001,301024051,,WA001310015WA0011019999A-9999E1002514301301024051
9,2755.75,1,310015,1002514301,101,WA001,9999A-9999E,WA001,301024068,,WA001310015WA0011019999A-9999E1002514301301024068
9,2755.75,1,310015,1002514301,101,WA001,9999A-9999E,WA001,301024073,,WA001310015WA0011019999A-9999E1002514301301024073
9,2755.75,1,310015,1002514302,101,WA001,9999A-9999E,WA001,301024077,,WA001310015WA0011019999A-9999E1002514302301024077
9,2755.75,1,310015,1002514302,101,WA001,9999A-9999E,WA001,301024136,,WA001310015WA0011019999A-9999E1002514302301024136
9,2755.75,1,310015,1002514302,101,WA001,9999A-9999E,WA001,301024153,,WA001310015WA0011019999A-9999E1002514302301024153
9,2755.75,1,310015,1002514302,101,WA001,9999A-9999E,WA001,301024164,,WA001310015WA0011019999A-9999E1002514302301024164
9,2755.75,1,310015,1002514302,101,WA001,9999A-9999E,WA001,301024168,,WA001310015WA0011019999A-9999E1002514302301024168
9,2755.75,1,310015,1002514302,101,WA001,9999A-9999E,WA001,301024186,,WA001310015WA0011019999A-9999E1002514302301024186
9,2755.75,1,310015,1052514301,101,ID002,3117A-3123A-9999A-9999E,ID002,301023002,,ID002310015ID0021013117A-3123A-9999A-9999E1052514301301023002
9,2755.75,1,310015,1052514301,101,ID002,3117A-3123A-9999A-9999E,ID002,301023003,,ID002310015ID0021013117A-3123A-9999A-9999E1052514301301023003
9,2755.75,1,310015,1052514301,101,ID002,3117A-3123A-9999A-9999E,ID002,301023004,,ID002310015ID0021013117A-3123A-9999A-9999E1052514301301023004
9,2755.75,1,310015,1052514301,101,ID002,3117A-3123A-9999A-9999E,ID002,301023005,,ID002310015ID0021013117A-3123A-9999A-9999E1052514301301023005
9,2755.75,1,310015,1052514301,101,ID002,3117A-3123A-9999A-9999E,ID002,301023019,,ID002310015ID0021013117A-3123A-9999A-9999E1052514301301023019
9,2755.75,1,310015,1052514301,101,ID002,3117A-3123A-9999A-9999E,ID002,301023021,,ID002310015ID0021013117A-3123A-9999A-9999E1052514301301023021
9,2755.75,1,310015,1052514301,101,ID002,3117A-3123A-9999A-9999E,ID002,301023022,,ID002310015ID0021013117A-3123A-9999A-9999E1052514301301023022
9,2755.75,1,310015,1052514301,101,ID002,3117A-3123A-9999A-9999E,ID002,301023023,,ID002310015ID0021013117A-3123A-9999A-9999E1052514301301023023
9,2755.75,1,310015,1052514302,101,ID002,3117A-3123A-9999A-9999E,ID002,301023049,,ID002310015ID0021013117A-3123A-9999A-9999E1052514302301023049
9,2755.75,1,310015,1052514302,101,ID002,3117A-3123A-9999A-9999E,ID002,301023050,,ID002310015ID0021013117A-3123A-9999A-9999E1052514302301023050
9,2755.75,1,310015,1052514302,101,ID002,3117A-3123A-9999A-9999E,ID002,301023051,,ID002310015ID0021013117A-3123A-9999A-9999E1052514302301023051
9,2755.75,1,310015,1052514302,101,ID002,3117A-3123A-9999A-9999E,ID002,301023052,,ID002310015ID0021013117A-3123A-9999A-9999E1052514302301023052
9,2755.75,1,310015,1052514302,101,ID002,3117A-3123A-9999A-9999E,ID002,301023053,,ID002310015ID0021013117A-3123A-9999A-9999E1052514302301023053
9,2755.75,1,310015,1052514302,101,ID002,3117A-3123A-9999A-9999E,ID002,301023054,,ID002310015ID0021013117A-3123A-9999A-9999E1052514302301023054
9,2755.75,1,310015,1052514302,101,ID002,3117A-3123A-9999A-9999E,ID002,301023055,,ID002310015ID0021013117A-3123A-9999A-9999E1052514302301023055
9,2755.75,1,310015,1052514302,101,ID002,3117A-3123A-9999A-9999E,ID002,301023056,,ID002310015ID0021013117A-3123A-9999A-9999E1052514302301023056
9,2755.75,1,310015,1052514303,101,ID002,3117A-3123A-9999A-9999E,ID002,301023073,,ID002310015ID0021013117A-3123A-9999A-9999E1052514303301023073
9,2755.75,1,310015,1052514303,101,ID002,3117A-3123A-9999A-9999E,ID002,301023074,,ID002310015ID0021013117A-3123A-9999A-9999E1052514303301023074
9,2755.75,1,310015,1052514303,101,ID002,3117A-3123A-9999A-9999E,ID002,301023075,,ID002310015ID0021013117A-3123A-9999A-9999E1052514303301023075
9,2755.75,1,310015,1052514303,101,ID002,3117A-3123A-9999A-9999E,ID002,301023076,,ID002310015ID0021013117A-3123A-9999A-9999E1052514303301023076
9,2755.75,1,310015,1052514303,101,ID002,3117A-3123A-9999A-9999E,ID002,301023101,,ID002310015ID0021013117A-3123A-9999A-9999E1052514303301023101
9,2755.75,1,310015,1052514303,101,ID002,3117A-3123A-9999A-9999E,ID002,301023102,,ID002310015ID0021013117A-3123A-9999A-9999E1052514303301023102
9,2755.75,1,310015,1052514303,101,ID002,3117A-3123A-9999A-9999E,ID002,301023103,,ID002310015ID0021013117A-3123A-9999A-9999E1052514303301023103
9,2755.75,1,310015,1052514303,101,ID002,3117A-3123A-9999A-9999E,ID002,301023104,,ID002310015ID0021013117A-3123A-9999A-9999E1052514303301023104
9,2755.75,1,310015,1052514304,101,ID002,3117A-3123A-9999A-9999E,ID002,301023105,,ID002310015ID0021013117A-3123A-9999A-9999E1052514304301023105
9,2755.75,1,310015,1052514304,101,ID002,3117A-3123A-9999A-9999E,ID002,301023106,,ID002310015ID0021013117A-3123A-9999A-9999E1052514304301023106
9,2755.75,1,310015,1052514304,101,ID002,3117A-3123A-9999A-9999E,ID002,301023107,,ID002310015ID0021013117A-3123A-9999A-9999E1052514304301023107
9,2755.75,1,310015,1052514304,101,ID002,3117A-3123A-9999A-9999E,ID002,301023108,,ID002310015ID0021013117A-3123A-9999A-9999E1052514304301023108
9,2755.75,1,310015,1052514304,101,ID002,3117A-3123A-9999A-9999E,ID002,301023124,,ID002310015ID0021013117A-3123A-9999A-9999E1052514304301023124
9,2755.75,1,310015,1052514304,101,ID002,3117A-3123A-9999A-9999E,ID002,301023125,,ID002310015ID0021013117A-3123A-9999A-9999E1052514304301023125
9,2755.75,1,310015,1052514304,101,ID002,3117A-3123A-9999A-9999E,ID002,301023127,,ID002310015ID0021013117A-3123A-9999A-9999E1052514304301023127
9,2755.75,1,310015,1052514304,101,ID002,3117A-3123A-9999A-9999E,ID002,301028827,,ID002310015ID0021013117A-3123A-9999A-9999E1052514304301028827
9,2755.75,1,310015,1052514305,101,ID002,3117A-3123A-9999A-9999E,ID002,301023134,,ID002310015ID0021013117A-3123A-9999A-9999E1052514305301023134
9,2755.75,1,310015,1052514305,101,ID002,3117A-3123A-9999A-9999E,ID002,301023135,,ID002310015ID0021013117A-3123A-9999A-9999E1052514305301023135
9,2755.75,1,310015,1052514305,101,ID002,3117A-3123A-9999A-9999E,ID002,301023136,,ID002310015ID0021013117A-3123A-9999A-9999E1052514305301023136
9,2755.75,1,310015,1052514305,101,ID002,3117A-3123A-9999A-9999E,ID002,301023137,,ID002310015ID0021013117A-3123A-9999A-9999E1052514305301023137
9,2755.75,1,310015,1052514305,101,ID002,3117A-3123A-9999A-9999E,ID002,301023172,,ID002310015ID0021013117A-3123A-9999A-9999E1052514305301023172
9,2755.75,1,310015,1052514305,101,ID002,3117A-3123A-9999A-9999E,ID002,301023173,,ID002310015ID0021013117A-3123A-9999A-9999E1052514305301023173
9,2755.75,1,310015,1052514305,101,ID002,3117A-3123A-9999A-9999E,ID002,301023174,,ID002310015ID0021013117A-3123A-9999A-9999E1052514305301023174
9,2755.75,1,310015,1052514305,101,ID002,3117A-3123A-9999A-9999E,ID002,301023175,,ID002310015ID0021013117A-3123A-9999A-9999E1052514305301023175
9,2755.75,1,310015,1052514306,101,ID002,3117A-3123A-9999A-9999E,ID002,301023181,,ID002310015ID0021013117A-3123A-9999A-9999E1052514306301023181
9,2755.75,1,310015,1052514306,101,ID002,3117A-3123A-9999A-9999E,ID002,301023182,,ID002310015ID0021013117A-3123A-9999A-9999E1052514306301023182
9,2755.75,1,310015,1052514306,101,ID002,3117A-3123A-9999A-9999E,ID002,301023183,,ID002310015ID0021013117A-3123A-9999A-9999E1052514306301023183
9,2755.75,1,310015,1052514306,101,ID002,3117A-3123A-9999A-9999E,ID002,301023184,,ID002310015ID0021013117A-3123A-9999A-9999E1052514306301023184
9,2755.75,1,310015,1052514306,101,ID002,3117A-3123A-9999A-9999E,ID002,301023193,,ID002310015ID0021013117A-3123A-9999A-9999E1052514306301023193
9,2755.75,1,310015,1052514306,101,ID002,3117A-3123A-9999A-9999E,ID002,301023194,,ID002310015ID0021013117A-3123A-9999A-9999E1052514306301023194
9,2755.75,1,310015,1052514306,101,ID002,3117A-3123A-9999A-9999E,ID002,301023195,,ID002310015ID0021013117A-3123A-9999A-9999E1052514306301023195
9,2755.75,1,310015,1052514306,101,ID002,3117A-3123A-9999A-9999E,ID002,301023196,,ID002310015ID0021013117A-3123A-9999A-9999E1052514306301023196
9,2755.75,1,310015,1052514307,101,ID002,3117A-3123A-9999A-9999E,ID002,301023202,,ID002310015ID0021013117A-3123A-9999A-9999E1052514307301023202
9,2755.75,1,310015,1052514307,101,ID002,3117A-3123A-9999A-9999E,ID002,301023208,,ID002310015ID0021013117A-3123A-9999A-9999E1052514307301023208
9,2755.75,1,310015,1052514307,101,ID002,3117A-3123A-9999A-9999E,ID002,301023213,,ID002310015ID0021013117A-3123A-9999A-9999E1052514307301023213
9,2755.75,1,310015,1052514307,101,ID002,3117A-3123A-9999A-9999E,ID002,301023215,,ID002310015ID0021013117A-3123A-9999A-9999E1052514307301023215
9,2755.75,1,310015,1052514307,101,ID002,3117A-3123A-9999A-9999E,ID002,301023489,,ID002310015ID0021013117A-3123A-9999A-9999E1052514307301023489
9,2755.75,1,310015,1052514307,101,ID002,3117A-3123A-9999A-9999E,ID002,301023490,,ID002310015ID0021013117A-3123A-9999A-9999E1052514307301023490
9,2755.75,1,310015,1052514307,101,ID002,3117A-3123A-9999A-9999E,ID002,301023491,,ID002310015ID0021013117A-3123A-9999A-9999E1052514307301023491
9,2755.75,1,310015,1052514307,101,ID002,3117A-3123A-9999A-9999E,ID002,301023492,,ID002310015ID0021013117A-3123A-9999A-9999E1052514307301023492
9,2755.75,1,310015,1052514308,101,ID002,3117A-3123A-9999A-9999E,ID002,301023522,,ID002310015ID0021013117A-3123A-9999A-9999E1052514308301023522
9,2755.75,1,310015,1052514308,101,ID002,3117A-3123A-9999A-9999E,ID002,301023523,,ID002310015ID0021013117A-3123A-9999A-9999E1052514308301023523
9,2755.75,1,310015,1052514308,101,ID002,3117A-3123A-9999A-9999E,ID002,301023524,,ID002310015ID0021013117A-3123A-9999A-9999E1052514308301023524
9,2755.75,1,310015,1052514308,101,ID002,3117A-3123A-9999A-9999E,ID002,301023525,,ID002310015ID0021013117A-3123A-9999A-9999E1052514308301023525
9,2755.75,1,310015,1052514308,101,ID002,3117A-3123A-9999A-9999E,ID002,301023535,,ID002310015ID0021013117A-3123A-9999A-9999E1052514308301023535
9,2755.75,1,310015,1052514308,101,ID002,3117A-3123A-9999A-9999E,ID002,301023537,,ID002310015ID0021013117A-3123A-9999A-9999E1052514308301023537
9,2755.75,1,310015,1052514308,101,ID002,3117A-3123A-9999A-9999E,ID002,301023538,,ID002310015ID0021013117A-3123A-9999A-9999E1052514308301023538
9,2755.75,1,310015,1052514308,101,ID002,3117A-3123A-9999A-9999E,ID002,301023539,,ID002310015ID0021013117A-3123A-9999A-9999E1052514308301023539
9,2755.75,1,310015,1052514309,101,ID002,3117A-3123A-9999A-9999E,ID002,301023578,,ID002310015ID0021013117A-3123A-9999A-9999E1052514309301023578
9,2755.75,1,310015,1052514309,101,ID002,3117A-3123A-9999A-9999E,ID002,301023579,,ID002310015ID0021013117A-3123A-9999A-9999E1052514309301023579
9,2755.75,1,310015,1052514309,101,ID002,3117A-3123A-9999A-9999E,ID002,301023580,,ID002310015ID0021013117A-3123A-9999A-9999E1052514309301023580
9,2755.75,1,310015,1052514309,101,ID002,3117A-3123A-9999A-9999E,ID002,301023659,,ID002310015ID0021013117A-3123A-9999A-9999E1052514309301023659
9,2755.75,1,310015,1052514309,101,ID002,3117A-3123A-9999A-9999E,ID002,301023660,,ID002310015ID0021013117A-3123A-9999A-9999E1052514309301023660
9,2755.75,1,310015,1052514309,101,ID002,3117A-3123A-9999A-9999E,ID002,301023661,,ID002310015ID0021013117A-3123A-9999A-9999E1052514309301023661
9,2755.75,1,310015,1052514309,101,ID002,3117A-3123A-9999A-9999E,ID002,301023662,,ID002310015ID0021013117A-3123A-9999A-9999E1052514309301023662
9,2755.75,1,310015,1052514309,101,ID002,3117A-3123A-9999A-9999E,ID002,301023663,,ID002310015ID0021013117A-3123A-9999A-9999E1052514309301023663
9,2755.75,1,310015,1052514310,101,ID002,3117A-3123A-9999A-9999E,ID002,301023722,,ID002310015ID0021013117A-3123A-9999A-9999E1052514310301023722
9,2755.75,1,310015,1052514310,101,ID002,3117A-3123A-9999A-9999E,ID002,301023723,,ID002310015ID0021013117A-3123A-9999A-9999E1052514310301023723
9,2755.75,1,310015,1052514310,101,ID002,3117A-3123A-9999A-9999E,ID002,301023724,,ID002310015ID0021013117A-3123A-9999A-9999E1052514310301023724
9,2755.75,1,310015,1052514310,101,ID002,3117A-3123A-9999A-9999E,ID002,301023822,,ID002310015ID0021013117A-3123A-9999A-9999E1052514310301023822
9,2755.75,1,310015,1052514310,101,ID002,3117A-3123A-9999A-9999E,ID002,301023835,,ID002310015ID0021013117A-3123A-9999A-9999E1052514310301023835
9,2755.75,1,310015,1052514310,101,ID002,3117A-3123A-9999A-9999E,ID002,301023836,,ID002310015ID0021013117A-3123A-9999A-9999E1052514310301023836
9,2755.75,1,310015,1052514310,101,ID002,3117A-3123A-9999A-9999E,ID002,301023837,,ID002310015ID0021013117A-3123A-9999A-9999E1052514310301023837
9,2755.75,1,310015,1052514310,101,ID002,3117A-3123A-9999A-9999E,ID002,301023838,,ID002310015ID0021013117A-3123A-9999A-9999E1052514310301023838
9,2755.75,1,310015,1052514311,101,ID002,3117A-3123A-9999A-9999E,ID002,301023867,,ID002310015ID0021013117A-3123A-9999A-9999E1052514311301023867
9,2755.75,1,310015,1052514311,101,ID002,3117A-3123A-9999A-9999E,ID002,301023868,,ID002310015ID0021013117A-3123A-9999A-9999E1052514311301023868
9,2755.75,1,310015,1052514311,101,ID002,3117A-3123A-9999A-9999E,ID002,301023870,,ID002310015ID0021013117A-3123A-9999A-9999E1052514311301023870
9,2755.75,1,310015,1052514311,101,ID002,3117A-3123A-9999A-9999E,ID002,301023889,,ID002310015ID0021013117A-3123A-9999A-9999E1052514311301023889
9,2755.75,1,310015,1052514311,101,ID002,3117A-3123A-9999A-9999E,ID002,301023891,,ID002310015ID0021013117A-3123A-9999A-9999E1052514311301023891
9,2755.75,1,310015,1052514311,101,ID002,3117A-3123A-9999A-9999E,ID002,301023892,,ID002310015ID0021013117A-3123A-9999A-9999E1052514311301023892
9,2755.75,1,310015,1052514311,101,ID002,3117A-3123A-9999A-9999E,ID002,301023893,,ID002310015ID0021013117A-3123A-9999A-9999E1052514311301023893
9,2755.75,1,310015,1052514311,101,ID002,3117A-3123A-9999A-9999E,ID002,301028828,,ID002310015ID0021013117A-3123A-9999A-9999E1052514311301028828
9,2755.75,1,310015,1052514312,101,ID002,3117A-3123A-9999A-9999E,ID002,301023926,,ID002310015ID0021013117A-3123A-9999A-9999E1052514312301023926
9,2755.75,1,310015,1052514312,101,ID002,3117A-3123A-9999A-9999E,ID002,301023927,,ID002310015ID0021013117A-3123A-9999A-9999E1052514312301023927
9,2755.75,1,310015,1052514312,101,ID002,3117A-3123A-9999A-9999E,ID002,301023928,,ID002310015ID0021013117A-3123A-9999A-9999E1052514312301023928
9,2755.75,1,310015,1052514312,101,ID002,3117A-3123A-9999A-9999E,ID002,301023929,,ID002310015ID0021013117A-3123A-9999A-9999E1052514312301023929
9,2755.75,1,310015,1052514312,101,ID002,3117A-3123A-9999A-9999E,ID002,301023930,,ID002310015ID0021013117A-3123A-9999A-9999E1052514312301023930
9,2755.75,1,310015,1052514312,101,ID002,3117A-3123A-9999A-9999E,ID002,301023932,,ID002310015ID0021013117A-3123A-9999A-9999E1052514312301023932
9,2755.75,1,310015,1052514312,101,ID002,3117A-3123A-9999A-9999E,ID002,301023933,,ID002310015ID0021013117A-3123A-9999A-9999E1052514312301023933
9,2755.75,1,310015,1052514312,101,ID002,3117A-3123A-9999A-9999E,ID002,301023934,,ID002310015ID0021013117A-3123A-9999A-9999E1052514312301023934
9,2755.75,1,310015,1052514313,101,ID002,3117A-3123A-9999A-9999E,ID002,301023972,,ID002310015ID0021013117A-3123A-9999A-9999E1052514313301023972
9,2755.75,1,310015,1052514313,101,ID002,3117A-3123A-9999A-9999E,ID002,301023973,,ID002310015ID0021013117A-3123A-9999A-9999E1052514313301023973
9,2755.75,1,310015,1052514313,101,ID002,3117A-3123A-9999A-9999E,ID002,301023974,,ID002310015ID0021013117A-3123A-9999A-9999E1052514313301023974
9,2755.75,1,310015,1052514313,101,ID002,3117A-3123A-9999A-9999E,ID002,301023984,,ID002310015ID0021013117A-3123A-9999A-9999E1052514313301023984
9,2755.75,1,310015,1052514313,101,ID002,3117A-3123A-9999A-9999E,ID002,301023985,,ID002310015ID0021013117A-3123A-9999A-9999E1052514313301023985
9,2755.75,1,310015,1052514313,101,ID002,3117A-3123A-9999A-9999E,ID002,301023986,,ID002310015ID0021013117A-3123A-9999A-9999E1052514313301023986
9,2755.75,1,310015,1052514313,101,ID002,3117A-3123A-9999A-9999E,ID002,301023987,,ID002310015ID0021013117A-3123A-9999A-9999E1052514313301023987
9,2755.75,1,310015,1052514313,101,ID002,3117A-3123A-9999A-9999E,ID002,301029230,,ID002310015ID0021013117A-3123A-9999A-9999E1052514313301029230
9,2755.75,1,310015,1052514314,101,ID002,3117A-3123A-9999A-9999E,ID002,301024007,,ID002310015ID0021013117A-3123A-9999A-9999E1052514314301024007
9,2755.75,1,310015,1052514314,101,ID002,3117A-3123A-9999A-9999E,ID002,301024009,,ID002310015ID0021013117A-3123A-9999A-9999E1052514314301024009
9,2755.75,1,310015,1052514314,101,ID002,3117A-3123A-9999A-9999E,ID002,301024010,,ID002310015ID0021013117A-3123A-9999A-9999E1052514314301024010
9,2755.75,1,310015,1052514314,101,ID002,3117A-3123A-9999A-9999E,ID002,301024033,,ID002310015ID0021013117A-3123A-9999A-9999E1052514314301024033
9,2755.75,1,310015,1052514314,101,ID002,3117A-3123A-9999A-9999E,ID002,301024034,,ID002310015ID0021013117A-3123A-9999A-9999E1052514314301024034
9,2755.75,1,310015,1052514314,101,ID002,3117A-3123A-9999A-9999E,ID002,301024037,,ID002310015ID0021013117A-3123A-9999A-9999E1052514314301024037
9,2755.75,1,310015,1052514314,101,ID002,3117A-3123A-9999A-9999E,ID002,301029231,,ID002310015ID0021013117A-3123A-9999A-9999E1052514314301029231
9,2755.75,1,310015,1052514314,101,ID002,3117A-3123A-9999A-9999E,ID002,301029232,,ID002310015ID0021013117A-3123A-9999A-9999E1052514314301029232
9,2755.75,1,310015,1052514315,101,ID002,3117A-3123A-9999A-9999E,ID002,301024072,,ID002310015ID0021013117A-3123A-9999A-9999E1052514315301024072
9,2755.75,1,310015,1052514315,101,ID002,3117A-3123A-9999A-9999E,ID002,301024074,,ID002310015ID0021013117A-3123A-9999A-9999E1052514315301024074
9,2755.75,1,310015,1052514315,101,ID002,3117A-3123A-9999A-9999E,ID002,301024075,,ID002310015ID0021013117A-3123A-9999A-9999E1052514315301024075
9,2755.75,1,310015,1052514315,101,ID002,3117A-3123A-9999A-9999E,ID002,301024076,,ID002310015ID0021013117A-3123A-9999A-9999E1052514315301024076
9,2755.75,1,310015,1052514315,101,ID002,3117A-3123A-9999A-9999E,ID002,301024091,,ID002310015ID0021013117A-3123A-9999A-9999E1052514315301024091
9,2755.75,1,310015,1052514315,101,ID002,3117A-3123A-9999A-9999E,ID002,301024115,,ID002310015ID0021013117A-3123A-9999A-9999E1052514315301024115
9,2755.75,1,310015,1052514315,101,ID002,3117A-3123A-9999A-9999E,ID002,301028829,,ID002310015ID0021013117A-3123A-9999A-9999E1052514315301028829
9,2755.75,1,310015,1052514315,101,ID002,3117A-3123A-9999A-9999E,ID002,301028830,,ID002310015ID0021013117A-3123A-9999A-9999E1052514315301028830
9,2755.75,1,310724,1012514313,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301023953,,WA002310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012514313301023953
9,2755.75,1,310724,1012514313,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA002,301023954,,WA002310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012514313301023954
9,2755.75,1,310724,1012514314,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301023998,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514314301023998
9,2755.75,1,310724,1012514314,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301023999,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514314301023999
9,2755.75,1,310724,1012514315,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024055,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514315301024055
9,2755.75,1,310724,1012514315,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024056,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514315301024056
9,2755.75,1,310724,1012514315,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024057,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514315301024057
9,2755.75,1,310724,1012514315,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024065,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514315301024065
9,2755.75,1,310724,1012514315,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024069,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514315301024069
9,2755.75,1,310724,1012514315,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024070,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514315301024070
9,2755.75,1,310724,1012514315,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024119,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514315301024119
9,2755.75,1,310724,1012514315,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA002,301024132,,WA002310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012514315301024132
9,2755.75,1,310724,1012514316,101,WA002,3040A-3045A-3053A-3055A-9999A-9999C-9999E,WA002,301024155,,WA002310724WA0021013040A-3045A-3053A-3055A-9999A-9999C-9999E1012514316301024155
9,2755.75,1,310726,1022514351,101,WA003,3002A-3007S-3025S-9999A-9999E,WA003,301024357,,WA003310726WA0031013002A-3007S-3025S-9999A-9999E1022514351301024357
9,2755.75,1,310726,1022514351,101,WA003,3002A-3007S-3025S-9999A-9999E,WA003,301024358,,WA003310726WA0031013002A-3007S-3025S-9999A-9999E1022514351301024358
9,2755.75,1,310726,1022514351,101,WA003,3002A-3007S-3025S-9999A-9999E,WA003,301024359,,WA003310726WA0031013002A-3007S-3025S-9999A-9999E1022514351301024359
9,2755.75,1,310726,1022514351,101,WA003,3002A-3007S-3025S-9999A-9999E,WA003,301024400,,WA003310726WA0031013002A-3007S-3025S-9999A-9999E1022514351301024400
9,2755.75,1,310726,1022514351,101,WA003,3002A-3007S-3025S-9999A-9999E,WA003,301024401,,WA003310726WA0031013002A-3007S-3025S-9999A-9999E1022514351301024401
9,2755.75,1,310726,1022514351,101,WA003,3002A-3007S-3025S-9999A-9999E,WA003,301024402,,WA003310726WA0031013002A-3007S-3025S-9999A-9999E1022514351301024402
9,2755.75,1,310726,1022514351,101,WA003,3002A-3007S-3025S-9999A-9999E,WA003,301024405,,WA003310726WA0031013002A-3007S-3025S-9999A-9999E1022514351301024405
9,2755.75,1,310726,1022514351,101,WA003,3002A-3007S-3025S-9999A-9999E,WA003,301024406,,WA003310726WA0031013002A-3007S-3025S-9999A-9999E1022514351301024406
